order_id,customer_id,order_date,payment_method,order_status
2808,337,2025-07-06,신용카드,배송완료
2809,162,2025-12-31,신용카드,배송완료
2810,1028,2025-03-11,간편결제,배송완료
2811,955,2025-01-31,간편결제,배송완료
2812,1018,2025-07-31,신용카드,배송완료
2813,793,2026-04-08,간편결제,배송완료
2814,350,2026-07-03,계좌이체,배송완료
2815,357,2026-05-05,휴대폰결제,배송완료
2816,176,2025-04-12,신용카드,배송완료
2817,668,2026-05-28,신용카드,배송완료
2818,902,2025-06-10,간편결제,배송완료
2819,550,2025-11-30,신용카드,결제완료
2820,58,2026-03-18,간편결제,취소
2821,865,2026-04-05,간편결제,환불
2822,1196,2025-01-29,신용카드,환불
2823,1045,2026-05-11,간편결제,배송완료
2824,814,2026-07-23,간편결제,배송완료
2825,287,2025-11-23,계좌이체,취소
2826,549,2025-08-29,신용카드,취소
2827,320,2025-09-10,간편결제,배송완료
2828,485,2025-01-04,휴대폰결제,배송완료
2829,17,2025-09-02,무통장입금,배송완료
2830,683,2026-01-28,계좌이체,배송완료
2831,1084,2025-02-19,간편결제,배송완료
2832,996,2025-02-04,신용카드,배송완료
2833,1036,2026-07-14,무통장입금,배송완료
2834,371,2025-11-20,간편결제,취소
2835,590,2026-04-23,휴대폰결제,배송완료
2836,55,2025-10-19,휴대폰결제,취소
2837,1103,2026-05-19,신용카드,배송완료
2838,770,2025-06-28,간편결제,배송완료
2839,242,2025-07-15,계좌이체,배송완료
2840,552,2025-07-30,신용카드,배송완료
2841,736,2025-03-04,간편결제,배송완료
2842,986,2025-05-07,간편결제,배송완료
2843,854,2025-05-16,휴대폰결제,환불
2844,957,2026-06-15,휴대폰결제,배송완료
2845,1183,2025-05-19,간편결제,배송완료
2846,919,2025-11-29,간편결제,배송완료
2847,761,2026-07-30,계좌이체,배송준비
2848,1175,2026-01-05,신용카드,배송완료
2849,922,2025-08-09,신용카드,배송완료
2850,268,2026-05-21,신용카드,배송완료
2851,721,2025-04-11,신용카드,환불
2852,736,2025-06-30,신용카드,환불
2853,29,2026-02-07,신용카드,배송완료
2854,56,2025-12-20,간편결제,배송완료
2855,1009,2025-12-07,휴대폰결제,배송완료
2856,1089,2026-02-22,신용카드,배송완료
2857,671,2026-07-09,간편결제,배송완료
2858,122,2025-12-25,간편결제,배송완료
2859,1142,2025-12-15,신용카드,배송완료
2860,879,2025-02-07,간편결제,배송준비
2861,649,2025-07-01,신용카드,배송완료
2862,982,2026-03-22,신용카드,배송완료
2863,529,2025-02-24,신용카드,배송완료
2864,468,2026-04-14,간편결제,환불
2865,141,2025-11-07,신용카드,배송완료
2866,546,2025-05-13,신용카드,배송완료
2867,182,2026-04-04,계좌이체,배송완료
2868,861,2025-04-03,간편결제,환불
2869,1193,2026-07-19,무통장입금,배송완료
2870,448,2026-01-07,간편결제,배송완료
2871,1034,2025-11-16,신용카드,배송완료
2872,600,2026-05-10,간편결제,배송완료
2873,962,2026-03-29,휴대폰결제,배송완료
2874,442,2025-10-11,신용카드,배송완료
2875,683,2025-03-22,신용카드,배송완료
2876,212,2025-02-02,신용카드,취소
2877,441,2025-12-02,간편결제,배송완료
2878,679,2025-12-15,무통장입금,배송완료
2879,149,2026-05-29,간편결제,배송완료
2880,786,2025-03-03,신용카드,배송완료
2881,541,2026-03-18,신용카드,배송준비
2882,191,2026-07-27,휴대폰결제,배송중
2883,363,2025-06-27,간편결제,배송완료
2884,79,2025-12-12,신용카드,배송완료
2885,426,2026-01-17,계좌이체,배송중
2886,305,2025-05-31,신용카드,배송완료
2887,990,2026-01-18,신용카드,배송완료
2888,661,2025-01-04,간편결제,배송완료
2889,26,2026-04-27,신용카드,배송완료
2890,789,2025-05-15,휴대폰결제,배송완료
2891,737,2025-01-20,간편결제,배송완료
2892,912,2026-01-10,간편결제,배송완료
2893,211,2026-02-17,신용카드,배송완료
2894,463,2025-09-14,계좌이체,배송완료
2895,816,2026-06-10,간편결제,배송완료
2896,804,2025-09-12,신용카드,취소
2897,357,2025-07-28,신용카드,취소
2898,301,2025-03-11,간편결제,배송완료
2899,257,2026-02-15,신용카드,배송완료
2900,197,2025-01-27,계좌이체,배송완료
2901,737,2026-02-24,간편결제,배송완료
2902,192,2025-11-25,계좌이체,배송완료
2903,349,2025-10-29,간편결제,배송완료
2904,670,2026-03-19,계좌이체,배송완료
2905,901,2025-05-28,신용카드,배송완료
2906,752,2025-02-01,계좌이체,배송완료
2907,1038,2025-12-11,간편결제,배송완료
2908,1064,2025-06-27,신용카드,환불
2909,579,2025-09-18,간편결제,환불
2910,852,2026-05-29,신용카드,배송준비
2911,1099,2026-05-31,간편결제,취소
2912,153,2025-07-26,무통장입금,배송완료
2913,966,2025-02-13,간편결제,배송완료
2914,1120,2025-02-18,신용카드,환불
2915,37,2026-02-03,신용카드,배송완료
2916,682,2025-03-08,신용카드,환불
2917,892,2025-04-14,간편결제,배송완료
2918,10,2025-10-14,간편결제,배송완료
2919,797,2025-12-09,간편결제,배송완료
2920,902,2026-07-24,신용카드,배송준비
2921,1164,2026-06-13,신용카드,배송완료
2922,756,2025-04-22,신용카드,배송완료
2923,1168,2026-05-13,신용카드,배송완료
2924,80,2026-04-12,간편결제,배송완료
2925,415,2025-01-24,간편결제,배송완료
2926,1105,2026-05-08,계좌이체,배송완료
2927,749,2025-05-29,휴대폰결제,배송완료
2928,728,2026-04-26,휴대폰결제,배송완료
2929,246,2026-07-27,간편결제,결제완료
2930,960,2026-01-17,신용카드,배송완료
2931,269,2026-07-03,신용카드,배송완료
2932,813,2025-01-25,무통장입금,배송완료
2933,872,2025-03-25,간편결제,배송완료
2934,149,2025-06-22,무통장입금,환불
2935,322,2025-12-30,신용카드,배송완료
2936,261,2026-04-19,휴대폰결제,환불
2937,220,2025-08-29,신용카드,배송완료
2938,265,2025-08-24,신용카드,배송완료
2939,807,2025-06-20,휴대폰결제,배송완료
2940,159,2025-10-16,간편결제,배송완료
2941,1035,2025-10-07,간편결제,취소
2942,842,2025-12-02,간편결제,배송완료
2943,468,2025-04-08,간편결제,배송완료
2944,731,2025-01-15,휴대폰결제,배송완료
2945,109,2026-04-01,계좌이체,취소
2946,1089,2025-08-15,계좌이체,배송완료
2947,159,2025-07-28,계좌이체,환불
2948,608,2026-05-28,신용카드,배송완료
2949,1023,2025-10-07,간편결제,배송완료
2950,745,2026-07-12,간편결제,취소
2951,742,2026-06-03,간편결제,배송완료
2952,1097,2025-09-05,간편결제,배송중
2953,402,2025-12-10,신용카드,배송완료
2954,504,2025-01-09,계좌이체,배송완료
2955,829,2025-06-28,간편결제,배송완료
2956,293,2026-04-27,신용카드,배송중
2957,1080,2025-01-01,신용카드,배송완료
2958,107,2025-03-29,휴대폰결제,배송완료
2959,258,2025-12-23,신용카드,배송완료
2960,905,2026-04-04,휴대폰결제,배송완료
2961,841,2026-03-28,계좌이체,배송완료
2962,496,2025-05-21,무통장입금,배송완료
2963,466,2025-10-24,간편결제,배송완료
2964,332,2026-07-02,휴대폰결제,배송완료
2965,506,2025-11-21,신용카드,환불
2966,987,2025-10-24,신용카드,배송완료
2967,20,2025-11-28,신용카드,배송완료
2968,910,2025-08-28,간편결제,배송완료
2969,376,2025-12-10,간편결제,배송완료
2970,578,2026-05-12,신용카드,배송완료
2971,733,2026-03-12,계좌이체,배송중
2972,1178,2025-03-12,간편결제,배송완료
2973,820,2026-03-30,신용카드,환불
2974,29,2026-07-29,신용카드,배송중
2975,726,2026-01-13,신용카드,배송완료
2976,374,2025-07-20,신용카드,배송완료
2977,459,2025-03-23,신용카드,배송완료
2978,451,2025-07-06,간편결제,배송완료
2979,1058,2025-05-26,신용카드,배송완료
2980,436,2025-03-13,계좌이체,배송완료
2981,140,2025-03-04,간편결제,배송완료
2982,854,2025-05-03,휴대폰결제,배송완료
2983,121,2026-03-11,신용카드,배송완료
2984,1014,2025-04-13,신용카드,배송완료
2985,72,2026-06-06,신용카드,배송완료
2986,774,2025-07-27,신용카드,배송완료
2987,261,2025-04-28,신용카드,배송완료
2988,159,2025-07-26,휴대폰결제,배송완료
2989,906,2025-08-05,신용카드,배송완료
2990,978,2025-05-03,신용카드,배송완료
2991,471,2025-05-23,무통장입금,배송완료
2992,60,2025-03-21,간편결제,배송완료
2993,750,2025-05-18,계좌이체,배송완료
2994,338,2026-04-04,계좌이체,배송완료
2995,501,2025-03-01,신용카드,배송완료
2996,927,2025-12-02,신용카드,배송완료
2997,89,2025-04-25,신용카드,배송완료
2998,14,2026-05-29,계좌이체,배송완료
2999,1162,2025-09-08,계좌이체,배송중
3000,571,2025-12-04,간편결제,배송완료
3001,551,2026-03-14,신용카드,배송완료
3002,687,2026-07-10,신용카드,배송중
3003,243,2025-07-10,신용카드,배송완료
3004,974,2025-10-30,신용카드,배송완료
3005,897,2026-02-14,계좌이체,배송완료
3006,521,2025-02-04,무통장입금,배송완료
3007,504,2025-08-31,간편결제,배송완료
3008,553,2025-11-03,계좌이체,배송완료
3009,364,2025-01-01,신용카드,배송완료
3010,663,2026-07-26,신용카드,배송준비
3011,477,2025-03-02,신용카드,배송완료
3012,367,2025-01-12,휴대폰결제,배송완료
3013,411,2025-12-11,신용카드,배송준비
3014,931,2025-06-03,신용카드,배송완료
3015,1030,2025-08-10,간편결제,배송완료
3016,426,2026-07-31,신용카드,배송중
3017,1049,2025-04-29,무통장입금,배송완료
3018,313,2026-04-03,무통장입금,배송중
3019,292,2025-05-28,신용카드,배송완료
3020,75,2026-04-03,간편결제,배송완료
3021,1014,2026-04-19,신용카드,배송완료
3022,796,2026-01-10,신용카드,배송완료
3023,255,2026-06-23,간편결제,배송완료
3024,848,2025-04-18,간편결제,배송완료
3025,344,2025-08-29,신용카드,배송완료
3026,1034,2025-03-04,신용카드,배송완료
3027,189,2025-05-27,신용카드,배송완료
3028,1199,2026-04-17,신용카드,배송완료
3029,49,2025-10-23,신용카드,배송완료
3030,892,2025-12-24,신용카드,배송완료
3031,650,2025-12-07,신용카드,배송완료
3032,4,2025-03-15,신용카드,배송완료
3033,756,2026-01-28,신용카드,배송완료
3034,8,2025-12-19,신용카드,환불
3035,565,2025-04-25,휴대폰결제,배송완료
3036,426,2025-06-20,간편결제,배송완료
3037,619,2026-06-27,간편결제,취소
3038,469,2025-03-01,간편결제,배송완료
3039,233,2025-02-09,무통장입금,배송완료
3040,1198,2026-02-21,간편결제,배송완료
3041,154,2026-05-01,신용카드,배송완료
3042,33,2026-01-09,간편결제,배송완료
3043,158,2025-09-04,계좌이체,배송완료
3044,670,2026-03-26,간편결제,배송완료
3045,324,2025-07-20,신용카드,취소
3046,82,2025-11-25,간편결제,배송완료
3047,797,2025-12-30,간편결제,배송완료
3048,1193,2025-08-02,신용카드,배송완료
3049,900,2025-06-17,무통장입금,취소
3050,1004,2025-11-11,휴대폰결제,배송완료
3051,119,2025-11-07,신용카드,배송완료
3052,281,2025-12-03,간편결제,환불
3053,1154,2025-04-17,신용카드,배송완료
3054,726,2025-08-08,신용카드,배송완료
3055,562,2025-01-10,간편결제,배송완료
3056,1071,2026-04-04,간편결제,배송완료
3057,1062,2025-12-28,간편결제,배송완료
3058,218,2025-03-28,계좌이체,배송완료
3059,157,2025-09-15,간편결제,배송완료
3060,418,2026-05-12,신용카드,배송완료
3061,738,2025-04-10,계좌이체,배송완료
3062,683,2025-08-13,신용카드,배송완료
3063,361,2025-05-14,계좌이체,환불
3064,205,2025-03-14,신용카드,배송완료
3065,383,2026-03-26,신용카드,배송중
3066,972,2025-04-30,무통장입금,환불
3067,386,2025-01-15,신용카드,배송완료
3068,986,2025-04-12,간편결제,배송완료
3069,913,2025-11-21,계좌이체,배송완료
3070,816,2026-05-01,간편결제,환불
3071,930,2025-09-17,신용카드,배송완료
3072,804,2025-12-03,신용카드,환불
3073,732,2025-01-10,계좌이체,배송완료
3074,361,2025-01-23,신용카드,환불
3075,547,2025-02-11,무통장입금,배송완료
3076,42,2025-12-22,계좌이체,배송완료
3077,1072,2025-11-06,신용카드,배송완료
3078,818,2026-04-06,신용카드,환불
3079,153,2025-02-18,무통장입금,배송완료
3080,500,2025-05-14,신용카드,배송완료
3081,172,2026-02-11,간편결제,배송완료
3082,208,2026-06-10,간편결제,취소
3083,708,2026-03-18,계좌이체,배송완료
3084,544,2026-07-18,간편결제,취소
3085,468,2025-03-04,휴대폰결제,배송완료
3086,1087,2025-03-07,신용카드,배송완료
3087,546,2025-08-08,신용카드,배송완료
3088,406,2026-01-13,신용카드,배송완료
3089,362,2026-04-05,신용카드,배송완료
3090,1162,2025-04-19,신용카드,배송완료
3091,69,2025-02-05,신용카드,배송완료
3092,375,2025-11-08,신용카드,배송완료
3093,334,2025-05-27,계좌이체,배송중
3094,737,2025-12-02,무통장입금,배송완료
3095,88,2025-11-29,신용카드,배송완료
3096,378,2026-07-05,계좌이체,배송완료
3097,608,2025-06-27,계좌이체,배송완료
3098,730,2026-05-19,신용카드,배송완료
3099,1103,2026-04-02,간편결제,배송완료
3100,153,2025-02-25,신용카드,배송완료
3101,220,2025-04-14,신용카드,배송완료
3102,755,2026-03-19,신용카드,취소
3103,984,2025-09-06,신용카드,배송완료
3104,586,2026-02-15,신용카드,배송완료
3105,1052,2026-05-06,신용카드,배송완료
3106,941,2025-05-18,간편결제,배송완료
3107,249,2026-03-24,간편결제,배송완료
3108,98,2025-04-03,간편결제,환불
3109,411,2025-06-10,간편결제,배송완료
3110,650,2026-07-19,계좌이체,배송완료
3111,900,2025-11-20,계좌이체,배송완료
3112,419,2025-12-25,계좌이체,배송완료
3113,784,2025-09-30,신용카드,취소
3114,984,2026-04-16,휴대폰결제,배송완료
3115,966,2025-11-05,계좌이체,배송완료
3116,54,2026-03-12,계좌이체,배송완료
3117,169,2025-07-11,신용카드,배송완료
3118,231,2026-02-08,간편결제,배송완료
3119,243,2025-11-14,간편결제,배송완료
3120,437,2026-07-31,신용카드,배송중
3121,190,2026-01-15,간편결제,배송완료
3122,105,2025-09-29,신용카드,환불
3123,1194,2026-05-16,휴대폰결제,배송완료
3124,692,2026-01-18,휴대폰결제,배송완료
3125,910,2026-06-04,간편결제,배송완료
3126,680,2026-05-28,간편결제,취소
3127,343,2025-06-11,간편결제,취소
3128,65,2026-01-18,계좌이체,배송완료
3129,125,2025-07-26,간편결제,환불
3130,375,2025-11-12,계좌이체,배송완료
3131,303,2025-02-26,신용카드,배송완료
3132,228,2026-01-26,신용카드,배송중
3133,107,2025-06-12,신용카드,환불
3134,1143,2026-04-03,신용카드,배송완료
3135,975,2025-12-07,간편결제,환불
3136,1115,2026-05-15,신용카드,취소
3137,569,2026-04-10,간편결제,배송완료
3138,85,2025-11-15,간편결제,배송완료
3139,289,2026-02-15,신용카드,배송완료
3140,433,2025-12-08,신용카드,배송완료
3141,926,2025-12-03,신용카드,배송완료
3142,997,2026-03-19,계좌이체,환불
3143,32,2026-03-25,신용카드,배송완료
3144,197,2025-10-22,신용카드,환불
3145,224,2026-07-27,간편결제,배송준비
3146,930,2026-02-25,신용카드,배송완료
3147,674,2025-08-24,신용카드,배송완료
3148,1198,2025-05-22,간편결제,배송완료
3149,291,2025-02-24,신용카드,배송완료
3150,265,2025-10-03,신용카드,배송완료
3151,534,2026-07-24,신용카드,결제완료
3152,132,2026-03-12,신용카드,배송완료
3153,864,2026-06-26,신용카드,배송완료
3154,600,2025-10-17,신용카드,배송완료
3155,459,2025-04-20,무통장입금,환불
3156,404,2025-01-23,계좌이체,배송완료
3157,1171,2025-01-31,간편결제,배송완료
3158,476,2026-06-25,간편결제,배송완료
3159,200,2026-05-09,휴대폰결제,배송완료
3160,1066,2026-04-08,간편결제,배송완료
3161,138,2025-08-21,신용카드,배송완료
3162,213,2026-07-16,간편결제,결제완료
3163,376,2025-11-16,신용카드,배송완료
3164,591,2025-07-26,신용카드,배송완료
3165,697,2025-09-08,신용카드,배송준비
3166,1009,2026-06-11,계좌이체,환불
3167,744,2025-04-15,신용카드,배송완료
3168,303,2025-12-20,계좌이체,배송완료
3169,936,2026-03-26,간편결제,배송완료
3170,1113,2025-11-09,계좌이체,배송완료
3171,454,2025-12-27,신용카드,배송완료
3172,782,2026-04-30,간편결제,배송완료
3173,783,2026-04-16,휴대폰결제,배송완료
3174,284,2025-07-09,휴대폰결제,배송완료
3175,114,2026-04-20,신용카드,배송완료
3176,1045,2026-04-30,신용카드,환불
3177,1046,2025-08-29,계좌이체,배송완료
3178,172,2025-05-13,신용카드,배송완료
3179,1087,2025-11-27,신용카드,배송완료
3180,1004,2026-04-02,휴대폰결제,배송완료
3181,1118,2025-08-06,계좌이체,배송완료
3182,907,2026-03-16,신용카드,배송완료
3183,949,2026-01-19,휴대폰결제,환불
3184,156,2025-06-02,신용카드,배송완료
3185,1129,2026-03-19,신용카드,배송완료
3186,49,2025-11-29,신용카드,배송완료
3187,531,2025-11-18,간편결제,환불
3188,252,2026-06-21,간편결제,배송완료
3189,932,2025-06-12,계좌이체,배송완료
3190,1129,2025-11-23,간편결제,배송완료
3191,770,2025-06-27,간편결제,취소
3192,729,2025-11-23,신용카드,배송완료
3193,1157,2025-11-30,신용카드,배송준비
3194,955,2026-03-19,신용카드,배송완료
3195,790,2025-12-06,간편결제,배송완료
3196,917,2025-12-04,간편결제,배송완료
3197,1119,2025-05-17,신용카드,취소
3198,753,2025-11-02,간편결제,배송완료
3199,3,2026-06-01,신용카드,배송완료
3200,336,2025-03-02,신용카드,배송완료
3201,143,2026-05-02,신용카드,배송완료
3202,493,2025-08-28,신용카드,배송완료
3203,125,2025-08-25,신용카드,배송완료
3204,1045,2025-11-06,휴대폰결제,배송완료
3205,652,2026-03-12,간편결제,배송완료
3206,906,2026-06-22,무통장입금,배송완료
3207,20,2026-03-17,신용카드,배송완료
3208,975,2025-02-05,간편결제,배송완료
3209,626,2026-06-24,신용카드,배송완료
3210,1025,2025-12-24,무통장입금,환불
3211,294,2026-03-19,간편결제,배송완료
3212,146,2026-02-04,간편결제,취소
3213,1167,2025-07-22,간편결제,배송완료
3214,224,2025-12-26,신용카드,배송완료
3215,397,2026-07-27,신용카드,배송준비
3216,912,2025-09-26,간편결제,배송완료
3217,1136,2025-04-21,신용카드,배송완료
3218,562,2025-06-13,간편결제,배송완료
3219,78,2026-07-04,간편결제,환불
3220,735,2025-12-21,계좌이체,환불
3221,530,2025-04-21,신용카드,배송완료
3222,653,2025-06-25,계좌이체,배송완료
3223,570,2025-12-28,계좌이체,배송완료
3224,89,2025-01-23,계좌이체,배송완료
3225,905,2026-05-13,신용카드,배송완료
3226,111,2025-12-21,휴대폰결제,배송완료
3227,277,2026-03-06,신용카드,배송완료
3228,663,2026-05-01,신용카드,배송완료
3229,61,2025-03-15,간편결제,배송완료
3230,402,2025-08-25,간편결제,배송완료
3231,955,2026-01-19,신용카드,배송완료
3232,282,2025-08-10,신용카드,취소
3233,1080,2025-10-13,신용카드,배송완료
3234,626,2025-12-02,간편결제,배송완료
3235,417,2025-05-25,신용카드,배송완료
3236,8,2026-07-12,휴대폰결제,배송완료
3237,584,2025-07-14,신용카드,배송완료
3238,143,2025-03-22,간편결제,배송완료
3239,298,2026-05-01,신용카드,배송완료
3240,78,2026-02-11,신용카드,배송완료
3241,473,2025-12-03,간편결제,배송완료
3242,1028,2025-01-15,계좌이체,환불
3243,67,2025-12-15,간편결제,취소
3244,782,2025-09-14,신용카드,배송완료
3245,1017,2026-03-17,신용카드,배송완료
3246,89,2025-07-14,간편결제,배송완료
3247,941,2025-04-13,간편결제,배송완료
3248,959,2025-10-22,신용카드,배송완료
3249,704,2026-06-24,휴대폰결제,결제완료
3250,1179,2025-11-19,신용카드,환불
3251,706,2026-04-27,신용카드,배송완료
3252,646,2025-09-09,휴대폰결제,배송완료
3253,1002,2025-03-26,간편결제,배송완료
3254,358,2026-05-09,신용카드,배송완료
3255,736,2025-01-27,신용카드,배송완료
3256,341,2026-06-13,간편결제,배송완료
3257,530,2025-02-14,간편결제,배송완료
3258,920,2025-11-23,신용카드,결제완료
3259,216,2025-06-22,신용카드,배송완료
3260,734,2026-01-18,신용카드,배송완료
3261,215,2025-11-07,신용카드,환불
3262,397,2025-12-06,간편결제,배송완료
3263,525,2026-07-05,계좌이체,배송완료
3264,922,2025-09-28,신용카드,배송완료
3265,626,2026-07-02,간편결제,배송완료
3266,284,2026-03-11,간편결제,배송완료
3267,135,2025-04-11,간편결제,배송완료
3268,988,2025-11-28,간편결제,배송완료
3269,163,2025-11-03,신용카드,배송완료
3270,683,2025-12-22,신용카드,배송완료
3271,785,2025-07-07,신용카드,배송완료
3272,370,2026-06-18,신용카드,배송완료
3273,809,2025-01-11,신용카드,환불
3274,942,2025-02-18,계좌이체,배송중
3275,282,2026-03-24,신용카드,배송완료
3276,299,2025-07-13,신용카드,배송완료
3277,214,2026-04-22,신용카드,배송완료
3278,16,2026-07-31,간편결제,배송중
3279,477,2025-07-05,무통장입금,배송완료
3280,232,2026-05-25,간편결제,배송완료
3281,428,2025-02-11,휴대폰결제,환불
3282,445,2025-03-18,신용카드,배송완료
3283,988,2025-11-24,신용카드,배송완료
3284,641,2026-06-17,계좌이체,배송완료
3285,954,2025-05-06,신용카드,배송완료
3286,796,2025-10-05,신용카드,배송완료
3287,570,2026-06-22,신용카드,배송완료
3288,257,2025-02-14,계좌이체,배송완료
3289,208,2025-07-04,신용카드,배송완료
3290,1147,2026-02-16,신용카드,배송완료
3291,163,2025-05-30,간편결제,배송완료
3292,513,2025-08-08,무통장입금,배송완료
3293,458,2026-03-11,신용카드,배송완료
3294,667,2025-06-21,신용카드,환불
3295,739,2025-01-03,신용카드,배송완료
3296,218,2025-02-17,신용카드,배송완료
3297,823,2026-01-20,휴대폰결제,배송완료
3298,389,2025-10-20,무통장입금,배송완료
3299,886,2025-02-03,신용카드,배송완료
3300,448,2025-04-20,계좌이체,배송완료
3301,336,2025-06-19,간편결제,배송완료
3302,426,2025-06-21,신용카드,배송완료
3303,1147,2025-04-08,신용카드,배송준비
3304,356,2025-06-15,휴대폰결제,배송완료
3305,944,2025-01-14,신용카드,배송완료
3306,160,2025-04-22,신용카드,배송완료
3307,1094,2025-10-30,간편결제,취소
3308,669,2025-02-02,간편결제,배송완료
3309,22,2026-03-20,신용카드,배송완료
3310,166,2025-01-22,무통장입금,배송완료
3311,947,2026-07-21,신용카드,배송완료
3312,1194,2025-11-16,신용카드,배송완료
3313,883,2025-08-05,신용카드,배송완료
3314,906,2025-07-14,신용카드,배송완료
3315,515,2025-04-10,신용카드,환불
3316,883,2025-10-31,간편결제,배송완료
3317,90,2025-04-29,신용카드,배송완료
3318,438,2026-01-02,간편결제,취소
3319,702,2025-03-31,간편결제,배송완료
3320,415,2025-06-14,신용카드,배송완료
3321,921,2025-07-25,신용카드,배송완료
3322,589,2025-04-13,간편결제,배송완료
3323,247,2026-03-25,휴대폰결제,배송완료
3324,1076,2025-09-14,무통장입금,배송완료
3325,1136,2025-02-17,계좌이체,배송완료
3326,672,2026-03-29,무통장입금,배송완료
3327,357,2025-06-15,계좌이체,배송완료
3328,186,2025-05-04,휴대폰결제,취소
3329,78,2025-09-26,무통장입금,배송완료
3330,477,2025-11-01,간편결제,배송완료
3331,722,2025-06-04,신용카드,배송완료
3332,21,2025-07-18,신용카드,배송완료
3333,354,2025-06-01,간편결제,배송완료
3334,615,2025-11-15,휴대폰결제,배송중
3335,864,2025-03-19,신용카드,취소
3336,458,2026-01-14,간편결제,배송완료
3337,1086,2025-12-09,간편결제,배송완료
3338,868,2026-03-09,간편결제,배송완료
3339,666,2025-06-30,신용카드,배송완료
3340,953,2025-01-15,신용카드,배송완료
3341,609,2026-06-21,신용카드,배송완료
3342,338,2025-11-15,휴대폰결제,배송완료
3343,8,2025-12-27,신용카드,배송완료
3344,82,2025-08-30,휴대폰결제,배송완료
3345,1150,2025-12-28,신용카드,배송완료
3346,640,2025-05-23,신용카드,배송완료
3347,595,2026-04-12,계좌이체,배송완료
3348,1022,2025-06-26,간편결제,배송완료
3349,733,2026-04-11,신용카드,배송완료
3350,813,2025-07-06,간편결제,배송완료
3351,972,2025-02-18,신용카드,배송완료
3352,142,2025-07-17,휴대폰결제,배송완료
3353,1009,2025-08-19,간편결제,배송완료
3354,850,2025-06-20,신용카드,배송완료
3355,223,2026-03-25,신용카드,배송완료
3356,137,2026-02-10,간편결제,배송완료
3357,616,2026-06-12,신용카드,배송완료
3358,314,2026-03-16,신용카드,배송완료
3359,666,2026-07-04,신용카드,취소
3360,69,2025-05-14,휴대폰결제,배송완료
3361,411,2025-03-26,신용카드,배송완료
3362,670,2026-02-06,간편결제,배송완료
3363,754,2025-08-14,신용카드,배송완료
3364,399,2025-03-11,신용카드,배송완료
3365,605,2025-09-08,신용카드,배송완료
3366,628,2025-09-22,간편결제,배송완료
3367,550,2026-01-17,무통장입금,배송완료
3368,419,2026-07-14,신용카드,배송완료
3369,998,2025-09-16,신용카드,배송완료
3370,932,2025-01-12,신용카드,배송완료
3371,585,2025-11-29,계좌이체,환불
3372,1104,2025-12-12,휴대폰결제,취소
3373,832,2025-09-19,휴대폰결제,배송완료
3374,372,2026-04-24,신용카드,결제완료
3375,526,2025-01-20,신용카드,배송완료
3376,918,2025-09-09,간편결제,배송완료
3377,612,2026-03-02,간편결제,배송완료
3378,711,2025-01-18,신용카드,배송완료
3379,752,2026-07-25,신용카드,배송준비
3380,1166,2025-09-06,휴대폰결제,배송완료
3381,110,2025-12-05,계좌이체,취소
3382,724,2026-01-25,계좌이체,배송완료
3383,1056,2026-03-09,간편결제,배송완료
3384,611,2025-04-09,계좌이체,배송완료
3385,215,2025-01-22,신용카드,배송중
3386,887,2025-11-13,간편결제,배송완료
3387,504,2025-04-07,신용카드,환불
3388,37,2026-05-30,신용카드,취소
3389,519,2026-01-29,신용카드,배송완료
3390,772,2025-04-22,간편결제,배송완료
3391,292,2025-09-13,간편결제,환불
3392,1019,2025-05-06,신용카드,배송완료
3393,706,2026-07-20,계좌이체,배송중
3394,1073,2025-07-14,무통장입금,배송완료
3395,68,2025-11-17,신용카드,배송완료
3396,876,2025-11-23,무통장입금,배송완료
3397,227,2025-05-14,신용카드,배송완료
3398,485,2026-01-28,신용카드,배송완료
3399,645,2025-02-03,간편결제,배송완료
3400,848,2026-01-10,신용카드,배송완료
3401,1183,2026-04-24,신용카드,배송완료
3402,52,2026-07-13,신용카드,결제완료
3403,608,2025-12-14,휴대폰결제,배송완료
3404,1003,2026-03-01,간편결제,취소
3405,1113,2025-09-09,간편결제,배송완료
3406,415,2025-07-19,간편결제,취소
3407,404,2025-11-01,간편결제,배송완료
3408,878,2026-05-05,신용카드,배송완료
3409,282,2026-05-04,간편결제,배송완료
3410,580,2025-02-03,신용카드,취소
3411,242,2025-12-25,휴대폰결제,배송완료
3412,129,2025-10-19,신용카드,배송완료
3413,966,2026-05-20,신용카드,배송완료
3414,500,2025-07-20,무통장입금,배송중
3415,61,2025-12-08,신용카드,배송완료
3416,921,2025-11-07,간편결제,배송완료
3417,856,2025-07-16,신용카드,취소
3418,1028,2025-07-13,간편결제,배송완료
3419,668,2026-02-25,간편결제,배송완료
3420,572,2025-03-21,간편결제,환불
3421,378,2025-11-26,신용카드,배송완료
3422,267,2025-04-06,신용카드,배송완료
3423,590,2025-08-05,휴대폰결제,배송완료
3424,500,2025-10-11,신용카드,취소
3425,8,2025-04-23,간편결제,배송완료
3426,452,2025-01-06,계좌이체,배송완료
3427,917,2025-05-19,계좌이체,배송완료
3428,1001,2026-07-30,간편결제,결제완료
3429,391,2025-06-18,계좌이체,배송완료
3430,769,2026-05-30,간편결제,배송완료
3431,19,2025-09-14,신용카드,배송완료
3432,614,2026-07-12,간편결제,결제완료
3433,88,2025-08-16,간편결제,배송완료
3434,977,2025-08-17,신용카드,배송완료
3435,106,2025-02-23,계좌이체,배송완료
