order_item_id,order_id,product_id,quantity,unit_price
7234,2944,175,2,44000
7235,2944,280,1,122000
7236,2945,218,4,25600
7237,2945,197,2,131000
7238,2945,14,1,49000
7239,2946,34,1,82600
7240,2946,298,1,25200
7241,2946,19,4,51000
7242,2946,151,1,29700
7243,2946,217,2,114000
7244,2947,154,1,63600
7245,2947,221,1,27000
7246,2947,127,1,134000
7247,2948,197,4,117900
7248,2948,175,1,37400
7249,2949,7,1,92700
7250,2950,281,1,188000
7251,2950,236,1,27900
7252,2950,133,2,168000
7253,2951,129,2,25600
7254,2951,230,4,79900
7255,2951,262,2,106000
7256,2951,75,1,61800
7257,2951,214,1,54400
7258,2952,106,1,29800
7259,2952,211,2,67000
7260,2953,212,1,307000
7261,2954,264,1,64800
7262,2954,273,2,174000
7263,2954,234,4,11400
7264,2954,178,1,8000
7265,2955,105,2,36600
7266,2955,13,1,88000
7267,2956,19,1,45900
7268,2957,162,4,125600
7269,2957,228,1,130000
7270,2957,29,2,16200
7271,2957,23,1,81900
7272,2958,132,1,25000
7273,2958,34,2,82600
7274,2958,43,2,161100
7275,2958,204,1,6300
7276,2959,272,1,287300
7277,2959,22,4,189000
7278,2960,92,1,164700
7279,2960,133,1,159600
7280,2961,112,1,200000
7281,2961,296,1,20900
7282,2961,255,3,12800
7283,2962,118,2,29700
7284,2963,104,1,22500
7285,2963,203,1,101600
7286,2964,26,2,11400
7287,2964,44,1,13000
7288,2965,218,1,32000
7289,2965,140,1,33200
7290,2966,125,1,40500
7291,2966,101,3,91000
7292,2966,141,3,57600
7293,2967,161,3,137600
7294,2967,135,2,54000
7295,2968,104,2,25000
7296,2968,233,2,16200
7297,2969,27,1,38000
7298,2969,15,1,65700
7299,2970,147,1,89100
7300,2971,207,1,52000
7301,2972,56,1,18000
7302,2972,74,1,78000
7303,2972,93,1,167200
7304,2973,110,2,136000
7305,2973,142,1,182700
7306,2973,174,1,55000
7307,2974,156,2,33200
7308,2974,38,1,109200
7309,2975,113,1,61800
7310,2975,155,1,40000
7311,2975,229,2,42800
7312,2976,280,1,122000
7313,2976,142,1,203000
7314,2977,211,2,67000
7315,2977,132,1,20000
7316,2978,203,2,91000
7317,2979,17,1,107000
7318,2979,212,4,245600
7319,2980,170,1,87200
7320,2980,151,2,28000
7321,2981,75,1,55200
7322,2981,182,1,198900
7323,2981,55,1,20700
7324,2982,220,2,71000
7325,2983,132,1,23800
7326,2984,234,1,11400
7327,2985,215,1,57600
7328,2985,103,1,35200
7329,2986,14,2,49000
7330,2986,278,1,50400
7331,2987,62,2,273000
7332,2988,130,2,149000
7333,2988,127,1,120600
7334,2989,160,1,140000
7335,2989,205,1,28000
7336,2989,137,2,82600
7337,2989,37,1,21200
7338,2990,73,2,76000
7339,2990,163,1,128700
7340,2990,278,1,42400
7341,2990,103,2,31400
7342,2991,231,2,189900
7343,2991,168,3,20000
7344,2991,11,1,125000
7345,2991,50,1,53100
7346,2991,21,1,72000
7347,2992,267,1,67500
7348,2993,288,1,76000
7349,2994,297,2,37000
7350,2994,27,1,36100
7351,2994,213,1,126400
7352,2995,153,1,164000
7353,2996,41,1,35200
7354,2996,98,1,107000
7355,2996,229,1,40500
7356,2997,9,1,55000
7357,2997,218,2,32000
7358,2997,204,1,6000
7359,2998,51,1,109600
7360,2998,70,2,126900
7361,2999,173,1,133200
7362,3000,113,1,58500
7363,3000,218,2,25600
7364,3000,165,1,4800
7365,3001,210,2,103000
7366,3002,213,2,133000
7367,3002,270,1,82400
7368,3003,288,1,68400
7369,3003,170,1,92600
7370,3003,4,1,43000
7371,3004,144,2,39000
7372,3005,129,3,27000
7373,3006,280,1,122000
7374,3006,265,1,29000
7375,3007,280,1,122000
7376,3007,132,2,23800
7377,3007,254,1,53000
7378,3007,300,1,100300
7379,3008,253,2,21800
7380,3009,286,1,10400
7381,3010,4,1,38700
7382,3011,168,3,21000
7383,3011,237,1,25600
7384,3011,22,1,168000
7385,3011,183,1,123000
7386,3012,185,3,5700
7387,3012,300,2,118000
7388,3013,108,2,80000
7389,3013,84,1,94000
7390,3013,228,4,123500
7391,3014,160,1,140000
7392,3014,33,1,28000
7393,3014,165,1,5000
7394,3014,294,1,17100
7395,3014,205,1,28000
7396,3014,238,2,35200
7397,3015,11,1,125000
7398,3015,236,5,27900
7399,3016,76,1,11700
7400,3016,262,1,90100
7401,3017,48,1,61000
7402,3017,148,1,35000
7403,3018,226,1,22400
7404,3018,156,1,35100
7405,3018,262,1,95400
7406,3018,231,2,189900
7407,3019,19,1,45900
7408,3020,104,1,25000
7409,3020,83,1,132600
7410,3021,88,1,112500
7411,3021,211,1,60300
7412,3022,266,1,27000
7413,3022,108,1,72000
7414,3022,253,1,21800
7415,3022,114,1,43700
7416,3023,33,1,33000
7417,3023,241,1,145400
7418,3023,87,1,58600
7419,3023,143,1,99000
7420,3024,209,3,3600
7421,3024,117,3,89300
7422,3024,253,1,19600
7423,3024,28,5,108000
7424,3024,61,1,30600
7425,3025,21,1,80000
7426,3026,41,1,31400
7427,3027,167,1,151000
7428,3028,26,2,10200
7429,3029,45,4,54000
7430,3030,21,1,76000
7431,3031,218,1,28800
7432,3031,188,1,33000
7433,3031,215,2,57600
7434,3032,193,1,28000
7435,3032,155,1,40000
7436,3032,68,1,88400
7437,3033,296,4,17600
7438,3033,201,1,73200
7439,3033,203,1,96300
7440,3033,156,1,35100
7441,3034,269,1,26100
7442,3035,213,1,119700
7443,3036,60,1,88000
7444,3036,62,1,232000
7445,3036,263,3,50400
7446,3037,132,3,22500
7447,3038,289,3,39000
7448,3038,93,1,176000
7449,3039,13,1,83600
7450,3039,165,1,4200
7451,3040,1,1,61200
7452,3040,193,1,23800
7453,3040,261,1,43200
7454,3040,171,2,91800
7455,3040,116,1,15200
7456,3041,137,1,74000
7457,3041,124,1,25200
7458,3041,156,2,39000
7459,3042,277,3,84000
7460,3042,62,1,245700
7461,3043,21,1,68000
7462,3043,253,2,23000
7463,3044,185,2,6000
7464,3044,74,1,78000
7465,3044,268,1,88000
7466,3044,82,1,187200
7467,3045,269,2,26100
7468,3045,62,1,232000
7469,3046,153,1,139400
7470,3046,212,1,261000
7471,3047,134,1,22800
7472,3047,259,1,8000
7473,3047,252,1,267300
7474,3047,278,2,50400
7475,3048,28,1,91800
7476,3049,48,2,61000
7477,3049,175,1,39600
7478,3049,199,2,10400
7479,3050,41,4,29600
7480,3050,266,3,27000
7481,3050,238,3,33300
7482,3051,299,3,49000
7483,3052,243,1,146700
7484,3052,150,2,34200
7485,3052,223,1,100000
7486,3053,160,1,140000
7487,3054,270,1,82400
7488,3054,127,1,120600
7489,3055,136,1,36000
7490,3055,113,2,65000
7491,3055,132,1,23800
7492,3055,5,1,52200
7493,3056,201,1,65400
7494,3057,273,1,174000
7495,3057,31,3,46000
7496,3058,19,2,51000
7497,3058,181,1,45600
7498,3058,141,5,64000
7499,3058,119,2,11200
7500,3059,10,3,112100
7501,3059,261,3,45600
7502,3060,195,1,40500
7503,3061,33,2,29700
7504,3061,18,2,99000
7505,3061,124,2,26600
7506,3061,62,1,232000
7507,3062,191,1,88400
7508,3062,7,1,103000
7509,3062,183,2,123000
7510,3063,274,1,88200
7511,3063,83,1,140400
7512,3063,171,1,91800
7513,3063,135,2,54000
7514,3064,3,3,20900
7515,3064,155,1,38000
7516,3065,224,1,87400
7517,3065,239,1,46000
7518,3065,119,1,12600
7519,3066,241,3,145400
7520,3066,33,1,29700
7521,3067,197,1,124400
7522,3067,233,3,19000
7523,3067,53,1,25600
7524,3068,175,1,37400
7525,3069,152,1,175000
7526,3070,145,1,30400
7527,3070,250,2,118200
7528,3070,165,1,4200
7529,3071,25,1,21200
7530,3071,106,5,31500
7531,3071,23,3,81900
7532,3071,31,1,39100
7533,3072,195,1,40500
7534,3073,184,1,38000
7535,3073,113,1,61800
7536,3073,268,1,88000
7537,3074,194,2,76500
7538,3074,39,1,55000
7539,3075,196,1,21600
7540,3075,4,1,38700
7541,3075,270,1,103000
7542,3075,279,2,23800
7543,3076,292,2,294000
7544,3076,165,2,5000
7545,3076,297,3,35200
7546,3076,239,1,43700
7547,3076,217,1,114000
7548,3077,234,1,10200
7549,3077,133,2,159600
7550,3077,182,2,187200
7551,3078,176,1,23800
7552,3078,171,1,102000
7553,3079,276,1,13300
7554,3079,111,1,130500
7555,3080,69,1,6000
7556,3081,160,3,126000
7557,3081,127,5,127300
7558,3082,138,2,109200
7559,3083,204,1,6000
7560,3084,248,2,105000
7561,3084,271,3,91800
7562,3085,120,3,127300
7563,3085,26,2,10200
7564,3085,53,1,30400
7565,3086,103,2,31400
7566,3087,35,1,54400
7567,3088,235,1,21000
7568,3088,167,1,135200
7569,3089,287,1,58600
7570,3090,36,1,34000
7571,3090,228,1,123500
7572,3091,206,1,30000
7573,3092,138,3,97800
7574,3092,251,1,200400
7575,3092,171,1,86700
7576,3092,183,1,123000
7577,3093,75,1,65000
7578,3093,70,2,126900
7579,3094,192,3,362000
7580,3094,205,5,23800
7581,3094,271,1,97200
7582,3094,178,1,8000
7583,3094,126,1,13000
7584,3095,217,2,102000
7585,3096,11,3,125000
7586,3097,61,1,30600
7587,3098,173,1,148000
7588,3098,198,1,20700
7589,3099,95,2,70300
7590,3100,213,2,133000
7591,3100,271,1,108000
7592,3101,229,2,36000
7593,3101,165,1,4800
7594,3102,120,2,127300
7595,3102,226,1,23800
7596,3102,111,1,130500
7597,3103,256,1,16200
7598,3103,271,2,102600
7599,3103,49,2,15300
7600,3103,157,1,113400
7601,3103,190,1,66000
7602,3104,144,2,33200
7603,3104,12,1,140800
7604,3104,141,1,54400
7605,3105,20,1,74700
7606,3105,286,1,9900
7607,3106,35,1,60800
7608,3106,55,1,19600
7609,3107,158,1,35200
7610,3108,41,1,37000
7611,3109,19,1,51000
7612,3109,269,1,26100
7613,3109,247,2,55000
7614,3110,10,2,106200
7615,3111,25,1,25000
7616,3111,103,1,37000
7617,3112,81,1,25000
7618,3112,194,1,80800
7619,3112,34,1,87000
7620,3112,114,2,43700
7621,3113,287,3,62100
7622,3113,231,3,179400
7623,3114,1,1,68000
7624,3114,193,3,25200
7625,3115,242,2,253000
7626,3116,30,1,36100
7627,3117,91,1,66500
7628,3117,101,1,85600
7629,3118,96,1,25500
7630,3118,93,1,176000
7631,3119,1,1,57800
7632,3119,203,1,107000
7633,3119,284,1,51800
7634,3120,72,2,126000
7635,3120,248,1,99800
7636,3120,111,1,137800
7637,3121,236,1,31000
7638,3122,106,1,29800
7639,3123,16,3,17100
7640,3123,193,1,26600
7641,3123,124,1,22400
7642,3123,183,1,123000
7643,3124,23,1,86400
7644,3125,267,1,67500
7645,3125,43,1,152200
7646,3125,142,2,203000
7647,3126,204,2,6600
7648,3126,45,1,54000
7649,3127,293,1,108800
7650,3127,255,3,14200
7651,3128,165,2,5000
7652,3129,256,3,17100
7653,3129,220,1,71000
7654,3130,184,1,38000
7655,3131,89,1,43700
7656,3131,101,4,101600
7657,3132,29,4,17000
7658,3132,125,2,45000
7659,3133,215,1,64000
7660,3133,23,3,91000
7661,3134,288,1,64600
7662,3134,13,4,88000
7663,3135,257,1,134000
7664,3135,194,1,76500
7665,3135,1,1,61200
7666,3135,135,1,54000
7667,3135,186,3,39900
7668,3135,30,1,38000
7669,3136,47,3,16000
7670,3137,4,1,40800
7671,3138,1,3,68000
7672,3138,134,1,24000
7673,3138,33,1,31400
7674,3139,221,1,30000
7675,3140,128,1,74000
7676,3140,295,1,43400
7677,3140,170,1,109000
7678,3140,234,2,12000
7679,3140,147,5,89100
7680,3141,66,3,30000
7681,3142,131,1,73800
7682,3143,290,2,23800
7683,3143,92,1,146400
7684,3144,185,1,5400
7685,3145,300,2,118000
7686,3145,62,2,273000
7687,3145,175,2,44000
7688,3146,184,1,36000
7689,3146,16,2,18000
7690,3147,203,1,107000
7691,3147,277,1,75600
7692,3148,224,1,82800
7693,3148,186,1,35700
7694,3149,65,4,43400
7695,3149,186,3,37800
7696,3149,225,1,4500
7697,3150,101,1,107000
7698,3151,217,1,102000
7699,3151,275,2,65600
7700,3151,173,1,140600
7701,3152,52,2,327600
7702,3152,93,1,167200
7703,3153,75,1,65000
7704,3153,212,2,307000
7705,3153,205,2,28000
7706,3154,75,1,65000
7707,3154,20,1,74700
7708,3155,16,2,16200
7709,3155,90,1,110200
7710,3155,44,2,11700
7711,3155,213,5,126400
7712,3156,43,2,152200
7713,3156,253,1,19600
7714,3157,64,1,54000
7715,3157,294,1,16200
7716,3157,140,1,37000
7717,3157,23,1,91000
7718,3157,222,1,159600
7719,3158,191,2,93000
7720,3159,37,1,22500
7721,3159,134,1,24000
7722,3160,67,1,76000
7723,3161,152,3,166200
7724,3161,73,1,80000
7725,3161,193,1,26600
7726,3162,75,1,58500
7727,3162,249,3,39000
7728,3162,2,2,163000
7729,3162,145,1,30400
7730,3163,56,1,17000
7731,3163,279,1,23800
7732,3164,163,1,121600
7733,3165,50,1,53100
7734,3165,269,2,26100
7735,3165,198,2,20700
7736,3166,151,2,26400
7737,3166,36,1,28900
7738,3166,271,2,91800
7739,3167,249,1,41000
7740,3167,190,3,66000
7741,3167,105,1,38700
7742,3168,170,1,98100
7743,3168,89,2,36800
7744,3168,114,1,36800
7745,3169,151,1,29700
7746,3170,112,1,250000
7747,3170,196,2,21600
7748,3171,259,1,7600
7749,3171,260,2,43000
7750,3171,230,5,84600
7751,3172,220,1,67400
7752,3173,284,1,51800
7753,3174,204,4,7000
7754,3175,195,3,42800
7755,3175,15,1,69400
7756,3176,94,1,69000
7757,3176,295,1,43400
7758,3177,174,1,55000
7759,3177,272,1,338000
7760,3177,210,1,87600
7761,3177,185,4,5400
7762,3177,219,2,35000
7763,3178,67,2,76000
7764,3179,185,1,5400
7765,3179,261,1,43200
7766,3179,273,2,156600
7767,3180,75,2,61800
7768,3180,187,1,93000
7769,3181,272,4,287300
7770,3181,42,1,162400
7771,3182,217,1,114000
7772,3183,200,1,106200
7773,3183,244,1,48000
7774,3183,199,1,9900
7775,3184,38,1,115000
7776,3184,198,3,19600
7777,3184,136,1,28800
7778,3184,73,2,72000
7779,3184,78,1,55800
7780,3185,152,2,175000
7781,3186,57,1,19800
7782,3186,213,1,119700
7783,3187,66,1,27000
7784,3188,85,3,10000
7785,3189,221,1,28500
7786,3190,81,1,25000
7787,3190,183,3,116800
7788,3190,167,1,151000
7789,3191,248,1,94500
7790,3191,201,5,69300
7791,3191,68,1,104000
7792,3192,48,1,58000
7793,3192,57,1,22000
7794,3192,156,1,33200
7795,3193,80,2,106000
7796,3193,275,4,55200
7797,3194,73,1,80000
7798,3194,291,1,238000
7799,3194,29,3,17000
7800,3195,97,1,93000
7801,3195,127,1,134000
7802,3196,75,1,65000
7803,3196,173,1,148000
7804,3196,70,1,134000
7805,3197,176,1,23800
7806,3197,179,1,17000
7807,3198,138,2,97800
7808,3198,53,1,25600
7809,3199,34,4,78300
7810,3199,182,1,210600
7811,3200,100,1,45000
7812,3200,165,1,4800
7813,3201,237,1,27000
7814,3201,6,2,38000
7815,3202,161,2,163400
7816,3202,292,1,249900
7817,3202,4,1,43000
7818,3202,6,1,40000
7819,3203,93,1,158400
7820,3203,174,3,52200
7821,3204,159,1,16800
7822,3205,105,1,38700
7823,3206,258,1,106000
7824,3207,264,1,68400
7825,3207,10,1,112100
7826,3207,37,1,25000
7827,3207,79,3,26100
7828,3208,72,2,126000
7829,3208,74,1,70200
7830,3208,174,2,52200
7831,3209,198,2,20700
7832,3210,16,1,18000
7833,3210,50,1,59000
7834,3211,81,2,25000
7835,3211,263,1,59800
7836,3211,231,1,189900
7837,3212,184,1,34000
7838,3212,154,1,67000
7839,3212,290,4,20000
7840,3212,94,3,69000
7841,3213,300,1,112100
7842,3213,14,1,41600
7843,3214,256,1,19000
7844,3214,227,1,61600
7845,3215,272,2,270400
7846,3215,204,1,6300
7847,3215,96,1,30000
7848,3216,136,1,36000
7849,3217,240,1,108900
7850,3217,289,1,35100
7851,3218,245,1,64600
7852,3219,240,1,121000
7853,3219,297,1,31400
7854,3219,175,1,41800
7855,3220,281,2,178600
7856,3220,294,1,19000
7857,3220,278,1,53000
7858,3221,264,2,61200
7859,3221,225,3,4500
7860,3221,162,4,157000
7861,3222,115,3,64000
7862,3222,15,1,73000
7863,3223,109,1,8000
7864,3224,212,2,276300
7865,3224,118,2,33000
7866,3224,87,2,69000
7867,3225,290,1,21200
7868,3225,181,1,57000
7869,3225,214,1,51200
7870,3226,153,1,164000
7871,3226,114,2,46000
7872,3226,20,1,74700
7873,3226,287,2,65600
7874,3227,291,1,214200
7875,3227,40,2,80000
7876,3227,22,2,210000
7877,3227,120,2,127300
7878,3227,92,2,164700
7879,3228,65,1,40800
7880,3228,90,2,116000
7881,3228,172,1,295200
7882,3229,3,2,17600
7883,3229,109,1,10000
7884,3229,262,1,106000
7885,3230,128,1,74000
7886,3230,258,1,100700
7887,3230,103,1,37000
7888,3230,169,1,39600
7889,3230,26,1,10800
7890,3231,265,1,27600
7891,3231,165,1,5000
7892,3232,114,2,46000
7893,3233,35,1,60800
7894,3233,166,1,27000
7895,3233,180,1,51300
7896,3233,244,4,43200
7897,3233,222,1,168000
7898,3233,63,1,95400
7899,3234,184,2,40000
7900,3234,73,1,80000
7901,3234,265,2,29000
7902,3234,287,1,65600
7903,3235,195,2,45000
7904,3235,166,1,25500
7905,3236,267,1,75000
7906,3237,58,4,7600
7907,3238,220,2,71000
7908,3239,200,4,112500
7909,3239,47,1,12800
7910,3239,80,3,100700
7911,3239,148,1,31500
7912,3239,222,2,134400
7913,3240,272,1,338000
7914,3240,215,1,60800
7915,3241,274,2,83300
7916,3241,165,2,5000
7917,3242,273,1,165300
7918,3242,251,1,200400
7919,3242,132,1,22500
7920,3242,182,1,187200
7921,3243,91,1,66500
7922,3243,167,3,143100
7923,3244,91,1,70000
7924,3244,243,3,138600
7925,3245,26,2,12000
7926,3245,163,1,143000
7927,3245,204,1,5600
7928,3246,296,2,22000
7929,3246,244,1,48000
7930,3246,85,3,9500
7931,3247,205,1,26600
7932,3247,198,1,19600
7933,3248,91,2,63000
7934,3249,227,1,73200
7935,3249,284,1,61000
7936,3249,111,1,145000
7937,3249,95,3,62900
7938,3250,2,2,163000
7939,3250,292,2,294000
7940,3250,41,1,33300
7941,3250,42,1,153900
7942,3250,177,1,120000
7943,3250,19,1,43400
7944,3251,243,1,163000
7945,3252,145,3,32000
7946,3253,63,1,100700
7947,3253,295,1,48400
7948,3254,12,1,167200
7949,3254,261,1,48000
7950,3255,207,1,49400
7951,3255,79,1,24600
7952,3255,31,1,39100
7953,3256,241,1,137700
7954,3257,219,1,35000
7955,3257,191,1,83700
7956,3258,209,1,3600
7957,3258,98,1,107000
7958,3258,18,1,84200
7959,3258,141,1,60800
7960,3259,123,1,132000
7961,3259,94,3,65600
7962,3260,263,3,56700
7963,3261,90,2,116000
7964,3261,100,1,38200
7965,3261,190,5,59400
7966,3262,12,1,149600
7967,3263,273,1,174000
7968,3263,182,2,222300
7969,3264,52,1,364000
7970,3265,144,2,35100
7971,3265,113,1,55200
7972,3266,205,2,28000
7973,3266,253,2,18400
7974,3266,230,5,84600
7975,3267,271,2,102600
7976,3268,109,1,9000
7977,3269,105,1,34400
7978,3270,257,1,113900
7979,3270,127,2,127300
7980,3271,135,2,54000
7981,3272,123,1,125400
7982,3272,5,2,58000
7983,3272,126,2,13000
7984,3272,173,1,140600
7985,3273,128,1,70300
7986,3273,209,2,3800
7987,3273,253,3,19600
7988,3274,221,1,28500
7989,3274,76,1,13000
7990,3274,189,3,27900
7991,3274,54,1,34000
7992,3275,28,1,91800
7993,3276,144,1,37000
7994,3276,122,1,57000
7995,3276,75,4,65000
7996,3276,29,1,16200
7997,3277,218,1,32000
7998,3277,287,1,65600
7999,3278,96,1,30000
8000,3278,101,1,96300
8001,3278,200,1,125000
8002,3278,81,1,22500
8003,3278,249,1,41000
8004,3279,153,1,147600
8005,3279,132,1,21200
8006,3280,73,1,80000
8007,3281,168,1,20000
8008,3281,124,1,28000
8009,3281,191,1,83700
8010,3282,163,2,143000
8011,3282,101,1,101600
8012,3282,262,1,90100
8013,3282,39,1,55000
8014,3282,41,2,35200
8015,3282,158,1,35200
8016,3283,245,1,64600
8017,3283,155,1,40000
8018,3283,125,1,45000
8019,3284,232,1,171000
8020,3284,204,2,7000
8021,3284,241,2,153000
8022,3284,23,1,91000
8023,3284,152,1,148800
8024,3285,93,1,176000
8025,3285,126,1,11000
8026,3285,287,1,65600
8027,3286,73,1,76000
8028,3286,279,1,21200
8029,3287,121,5,16200
8030,3287,181,3,54200
8031,3288,22,1,199500
8032,3288,15,1,69400
8033,3289,104,1,21200
8034,3289,75,1,58500
8035,3289,115,1,64000
8036,3289,244,1,48000
8037,3290,33,1,26400
8038,3291,82,1,208000
8039,3291,15,1,73000
8040,3291,292,1,279300
8041,3291,207,1,49400
8042,3292,81,1,25000
8043,3292,59,1,38000
8044,3292,93,2,176000
8045,3292,54,1,30600
8046,3293,22,2,210000
8047,3294,225,1,4500
8048,3294,162,1,149200
8049,3295,23,3,91000
8050,3296,147,1,79200
8051,3296,227,1,61600
8052,3296,127,1,127300
8053,3297,64,1,43200
8054,3297,137,5,74000
8055,3297,205,1,25200
8056,3297,177,2,120000
8057,3297,213,1,133000
8058,3297,31,1,36800
8059,3298,43,1,152200
8060,3298,225,1,5000
8061,3298,259,1,8000
8062,3298,61,2,34000
8063,3299,36,2,27200
8064,3299,268,1,79200
8065,3299,141,3,51200
8066,3299,92,1,183000
8067,3300,267,5,67500
8068,3301,2,1,154800
8069,3301,227,5,77000
8070,3301,142,2,172600
8071,3301,116,1,14400
8072,3301,253,2,20700
8073,3302,205,1,28000
8074,3302,245,1,61200
8075,3302,246,4,16000
8076,3302,23,1,81900
8077,3303,62,1,259400
8078,3303,14,3,44100
8079,3304,111,3,123200
8080,3305,216,1,13600
8081,3305,211,1,67000
8082,3306,160,2,112000
8083,3306,150,1,32400
8084,3306,247,1,49500
8085,3307,66,1,30000
8086,3307,181,2,51300
8087,3307,230,2,84600
8088,3308,205,2,28000
8089,3308,254,1,53000
8090,3309,265,1,29000
8091,3310,104,5,25000
8092,3310,199,3,9400
8093,3311,217,2,108000
8094,3311,20,1,78800
8095,3312,144,5,37000
8096,3312,224,2,92000
8097,3312,215,2,51200
8098,3313,233,4,15200
8099,3313,223,2,100000
8100,3314,192,2,343900
8101,3315,164,2,20000
8102,3315,151,1,29700
8103,3316,165,1,5000
8104,3316,102,1,268800
8105,3316,203,2,96300
8106,3316,44,1,13000
8107,3316,112,1,250000
8108,3316,180,1,51300
8109,3317,72,2,140000
8110,3318,200,1,125000
8111,3318,26,1,11400
8112,3318,115,1,60800
8113,3318,182,3,234000
8114,3319,272,1,321100
8115,3319,176,1,26600
8116,3320,176,1,28000
8117,3320,86,2,19800
8118,3321,147,2,94000
8119,3321,5,4,58000
8120,3321,135,5,48600
8121,3322,192,1,325800
8122,3322,12,1,158400
8123,3323,113,1,58500
8124,3324,144,1,37000
8125,3324,159,4,20000
8126,3325,2,1,154800
8127,3325,103,1,37000
8128,3325,183,2,123000
8129,3325,25,2,22500
8130,3325,155,1,38000
8131,3326,31,2,39100
8132,3327,204,2,6600
8133,3328,29,2,17000
8134,3328,158,1,33300
8135,3329,178,1,7600
8136,3329,139,2,41800
8137,3329,155,1,38000
8138,3330,72,4,126000
8139,3330,211,1,60300
8140,3331,278,1,47700
8141,3332,183,1,123000
8142,3333,180,2,54000
8143,3333,237,2,25600
8144,3334,129,1,27000
8145,3335,274,1,98000
8146,3335,203,1,107000
8147,3336,26,2,12000
8148,3337,112,1,237500
8149,3337,137,1,78300
8150,3337,285,1,19000
8151,3337,149,3,24300
8152,3338,264,1,68400
8153,3338,91,1,70000
8154,3338,54,1,27200
8155,3339,25,2,22500
8156,3339,194,1,72200
8157,3339,99,2,21200
8158,3339,251,1,200400
8159,3340,55,1,23000
8160,3340,69,1,5700
8161,3340,294,1,17100
8162,3340,254,1,47700
8163,3341,33,1,26400
8164,3341,298,2,22400
8165,3341,94,2,58600
8166,3342,52,1,345800
8167,3342,197,1,124400
8168,3342,175,1,44000
8169,3343,99,2,22500
8170,3343,205,1,26600
8171,3344,91,1,70000
8172,3344,181,1,54200
8173,3345,225,1,4500
8174,3345,171,3,96900
8175,3346,44,1,12400
8176,3347,257,1,113900
8177,3347,4,1,38700
8178,3347,295,1,51000
8179,3347,42,1,162400
8180,3347,61,1,34000
8181,3348,135,2,54000
8182,3349,256,2,19000
8183,3349,221,3,28500
8184,3350,274,2,83300
8185,3350,134,3,21600
8186,3350,31,4,46000
8187,3351,218,1,28800
8188,3351,50,2,59000
8189,3351,85,1,8500
8190,3352,193,4,28000
8191,3353,96,1,27000
8192,3353,141,1,54400
8193,3353,62,3,273000
8194,3354,129,2,24300
8195,3354,137,3,78300
8196,3354,28,2,102600
8197,3354,103,3,37000
8198,3355,284,1,61000
8199,3355,109,2,9000
8200,3355,295,2,45900
8201,3356,210,1,87600
8202,3357,106,1,31500
8203,3357,21,1,76000
8204,3357,114,1,43700
8205,3357,143,1,99000
8206,3358,45,2,51300
8207,3359,256,1,18000
8208,3359,2,1,154800
8209,3359,268,1,83600
8210,3359,231,1,179400
8211,3360,185,1,6000
8212,3360,276,2,11900
8213,3361,224,3,73600
8214,3361,100,1,45000
8215,3361,104,1,23800
8216,3361,50,1,53100
8217,3361,87,1,65600
8218,3362,65,1,43400
8219,3363,14,3,49000
8220,3364,271,1,108000
8221,3365,288,1,68400
8222,3365,50,1,47200
8223,3365,95,2,66600
8224,3366,246,1,14400
8225,3367,276,1,11900
8226,3367,244,1,48000
8227,3368,241,2,153000
8228,3368,46,3,17100
8229,3369,288,1,72200
8230,3369,9,1,52200
8231,3370,48,1,54900
8232,3370,253,1,20700
8233,3370,181,1,57000
8234,3371,154,5,67000
8235,3371,59,1,38000
8236,3371,263,1,53600
8237,3372,288,1,72200
8238,3372,105,1,43000
8239,3372,29,1,16200
8240,3373,164,1,18000
8241,3373,187,1,74400
8242,3373,124,1,28000
8243,3374,43,2,152200
8244,3375,240,1,115000
8245,3375,169,2,39600
8246,3375,48,2,58000
8247,3376,35,1,57600
8248,3376,269,1,29000
8249,3376,94,1,65600
8250,3376,223,1,100000
8251,3377,212,1,291600
8252,3378,160,5,133000
8253,3378,289,2,37000
8254,3378,259,1,7200
8255,3378,205,2,28000
8256,3378,61,2,34000
8257,3379,288,1,68400
8258,3379,4,1,43000
8259,3379,199,1,11000
8260,3379,82,1,187200
8261,3379,279,1,25000
8262,3379,157,3,126000
8263,3380,127,1,134000
8264,3381,176,1,23800
8265,3381,213,1,119700
8266,3382,286,3,10400
8267,3383,156,3,35100
8268,3384,112,2,237500
8269,3384,283,1,131100
8270,3384,190,3,52800
8271,3385,269,3,29000
8272,3385,78,1,58900
8273,3386,33,2,26400
8274,3387,88,1,100000
8275,3387,159,1,21000
8276,3388,57,1,18700
8277,3388,174,1,55000
8278,3389,205,1,28000
8279,3389,45,1,54000
8280,3389,110,2,122400
8281,3389,173,1,133200
8282,3389,284,1,54900
8283,3389,61,1,32300
8284,3390,25,3,21200
8285,3391,218,1,28800
8286,3391,242,2,240400
8287,3391,231,1,200400
8288,3392,49,2,15300
8289,3392,262,2,100700
8290,3393,115,2,51200
8291,3394,215,1,60800
8292,3395,47,1,16000
8293,3396,101,2,107000
8294,3397,161,1,146200
8295,3397,273,1,174000
8296,3397,118,1,31400
8297,3397,125,1,40500
8298,3397,62,1,218400
8299,3398,114,2,46000
8300,3398,231,3,179400
8301,3399,171,2,102000
8302,3399,28,3,102600
8303,3399,253,2,18400
8304,3400,193,2,28000
8305,3400,18,3,99000
8306,3400,284,3,48800
8307,3401,184,2,40000
8308,3401,154,1,67000
